"main.id","hpq_prog.id","prog_line","progtype","progname","prognmem","progimplementor","progimplementor_o"
"1270626","0","15","21","Pag ibig Fund","2","1",""
"1270629","0","7","16","Take care, I care","4","3",""
"1270690","0","14","21","Pag-Ibig Fund","2","1",""
"1270691","0","14","16","take care i care","2","3",""
"1270694","0","20","21","Pag ibig Fund","2","1",""
"1274369","0","4","15","maxicare","1","6",""
"1274369","1","5","15","philcare","1","6",""
"1274371","0","5","15","Maxicare","1","6",""
"1274374","0","5","16","take care, i care","1","3",""
"1274386","0","5","15","maxicare","1","3",""
"1274387","0","6","16","take care, i care","1","3",""
"1274389","0","4","16","Take Care, I Care","1","3",""
"1274390","0","3","16","Take Care, I Care","1","3",""
"1274392","0","3","16","Take Care, I Care","1","3",""
"1274396","0","6","15","maxicare","1","6",""
"1274402","0","9","15","Maxicare","1","6",""
"1274403","0","3","16","take care, i care","1","3",""
"1274413","0","7","16","take care, i care","1","3",""
"1274414","0","7","16","take care, i care","1","3",""
"1274507","0","4","15","Maxicare","2","6",""
"1276089","0","10","16","take care i care","1","3",""
"1276095","0","10","16","take care i care ","1","3",""
"1280445","0","7","15","Philcare","1","6",""
"1280452","0","5","16","Take Care, I Care","1","3",""
"1280455","0","3","16","Take Care, I Care","1","3",""
"1280458","0","4","16","Take Care, I Care","1","3",""
"1280474","0","22","16","take care, i care","1","3",""
"1280476","0","4","15","maxicare","1","6",""
"1280951","0","6","16","Take Care I Care","4","3",""
"1283158","0","16","16","Philhealth ng masa","1","1",""
"1283163","0","14","21","Pag ibig Fund","1","1",""
"1283164","0","12","21","Pag ibig Fund","2","1",""
"1283165","0","26","21","Pagibig Fund ","1","1",""
"1283166","0","7","16","take care ,I care","2","3",""
"1283168","0","14","21","Pag ibig Fund","1","1",""
"1283170","0","6","21","Pag ibig Fund","1","1",""
"1283175","0","18","21","Pag ibig Fund","1","1",""
"1283178","0","61","21","Pag ibig Fund","1","1",""
"1283181","0","21","21","Pagibig Fund","1","1",""
"1283182","0","10","21","Pagibig Fund","1","1",""
"1304229","0","51","21","Pag ibig Fund","3","1",""
"1304231","0","33","21","Pag ibig Fund","1","1",""
"1304233","0","8","21","Pagibig Fund","1","1",""
"1304234","0","9","21","Pagibig fund","1","1",""
"1304235","0","14","21","Pagibig Fund","1","1",""
"1304236","0","11","21","Pagibig Fund","1","1",""
"1304241","0","10","21","Pagibig Fund","1","1",""
"1304243","0","10","21","Pag ibig fund","1","1",""
"1304244","0","28","21","Pagibig Fund","1","1",""
"1304246","0","10","21","Pag ibig fund","1","1",""
"1308031","0","3","21","Pag Ibig ","2","1",""
"1308034","0","4","16","TAKE CARE I CARE","3","3",""
"1308044","0","6","21","PAG IBIG","5","1",""
"1308048","0","2","21","PAG IBIG","1","1",""
"1308442","0","8","16","Take care I care","1","3",""
"1309106","0","4","16","take care, i care","1","3",""
"1309114","0","4","15","phil care","1","6",""
"1309116","0","2","16","take care, i care","1","3",""
"1309158","0","18","16","take care, i care","1","3",""
"1309167","0","7","16","take care, i care","1","3",""
"1309173","0","7","16","take care , i care","1","3",""
"1309174","0","16","16","maxicare","1","6",""
"1309179","0","4","16","take care, i care","1","3",""
"1309180","0","3","16","take care, i care","1","3",""
"1309182","0","5","16","take care, i care","1","3",""
"1309204","0","22","16","take care, i care","1","3",""
"1309207","0","13","15","maxicare","2","6",""
"1309221","0","13","15","maxicare","1","6",""
"1309257","0","2","16","take care, i care","1","3",""
"1309259","0","2","15","maxicare","1","6",""
"1309269","0","2","15","maxicare","1","6",""
"1309275","0","3","15","PhilCare","1","1",""
"1309293","0","6","16","take care, i care","1","3",""
"1309309","0","2","16","take care, i care","1","3",""
"1309317","0","4","15","maxicare","1","6",""
"1309318","0","4","15","Maxicare","1","6",""
"1327052","0","7","21","PAG IBIG","6","1",""
"1327081","0","3","21","PAG IBIG ","1","1",""
"1327088","0","6","21","PAG IBIG","1","1",""
"1327090","0","3","21","PAG IBIG","1","1",""
"1331100","0","5","16","Take Care,I Care","1","3",""
"1331099","0","4","16","Healthcare","1","6",""
"1331098","0","7","16","Take Care,I Care","4","3",""
"1331095","0","5","16","Take Care,I Care","4","3",""
"1331093","0","10","16","Take Care, I Care","3","1",""
"1331215","0","5","16","Take Care,I Care","4","3",""
"1331220","0","5","16","Take Care,I Care","4","3",""
"1331221","0","7","16","Take Care,I Care","1","3",""
"1331225","0","7","16","Take Care,I Care","4","3",""
"1331226","0","4","16","Healthcare","1","6",""
"1331227","0","5","16","Take Care,I Care","1","3",""
"1331228","0","9","16","Take Care,I Care","8","3",""
"1331396","0","7","16","Lacson and Lacson","1","6",""
"1331396","1","8","21","Pag Ibig Fund","1","6",""
"1331994","0","8","16","Take care I care","1","3",""
"1331996","0","6","16","Take care I care","1","3",""
"1332011","0","7","16","Take care I care","1","3",""
"1334292","0","7","16","Take Care, I Care","2","3",""
"1334293","0","3","16","Take Care,I Care","1","3",""
"1331217","0","10","16","Take Care, I Care","3","1",""
"1334634","0","4","15","Fortune Health","1","6",""
"1337456","0","4","21","Pag-ibig Fund","1","1",""
"1337457","0","17","21","Pag-ibig Fund","1","1",""
"1337457","1","18","18","Mayor Calixto Schoolar","1","3",""
"1337457","2","19","21","Adela Hidalgo","1","6",""
"1337457","3","20","16","Take care I care","2","3",""
"1337458","0","5","21","Pag-ibig Fund","3","1",""
"1337459","0","13","21","Pag-ibig Fund","3","1",""
"1347357","0","14","21","Pagibig Fund","1","1",""
"1347358","0","13","21","Pagibig Fund","1","1",""
"1347360","0","7","21","Pag ibig Fund","1","1",""
"1347366","0","10","21","Pag ibig Fund","1","1",""
"1347368","0","8","21","Pag ibig Fund","1","1",""
"1347371","0","28","21","Pagibig Fund","2","1",""
"1347382","0","6","21","Pagibig Fund","1","1",""
"1347384","0","34","21","Pagibig Fund","1","1",""
"1347392","0","8","21","Pagibig Fund","1","1",""
"1347402","0","17","21","Pagibig Fund","4","1",""
"1347405","0","10","21","Pag ibig Fund","1","1",""
"1347408","0","8","21","Pagibig Fund","1","1",""
"1347409","0","13","21","Pagibig Fund","2","1",""
"1352607","0","5","16","take care i care","3","3",""
"1355308","0","96","16","take care i care","7","3",""
"1355436","0","6","16","take care i care","1","3",""
"1365782","0","4","21","Pag-ibig Fund","1","1",""
"1365786","0","7","21","Pag-ibig Fund","1","1",""
"1365787","0","6","21","Pag-ibig Fund","1","1",""
"1365788","0","8","21","Pag-ibig Fund","2","1",""
"1365789","0","6","21","Pag-ibig Fund","1","1",""
"1365795","0","7","21","Pag-ibig Fund","1","1",""
"1365796","0","7","21","Pag-ibig Fund","1","1",""
"1365798","0","4","21","Pag-ibig Fund","1","1",""
"1365800","0","3","21","Pag-ibig Fund","1","1",""
"1365802","0","4","21","Pag-ibig Fund","1","1",""
"1365813","0","4","21","Pag-ibig Fund","1","1",""
"1365815","0","4","21","Pag-ibig Fund","1","1",""
"1365817","0","3","21","Pag-ibig Fund","1","1",""
"1365818","0","4","21","Pag-ibig Fund","1","1",""
"1365825","0","3","21","Pag-ibig Fund","1","1",""
"1365827","0","6","21","Pag-ibig Fund","1","1",""
"1365828","0","5","21","Pag-ibig-ibig Fund","1","1",""
"1365829","0","5","21","Pag-ibig Fund","1","1",""
"1365830","0","5","21","Pag-ibig Fund","2","1",""
"1365844","0","6","21","Pag-ibig Fund","1","1",""
"1365846","0","8","21","Pag-ibig Fund","1","1",""
"1365847","0","6","21","Pag-ibig Fund","1","1",""
"1365850","0","4","21","Pag-ibig Fund","1","1",""
"1365852","0","6","21","Pag-ibig Fund","1","1",""
"1365867","0","3","21","Pag-ibig Fund","1","1",""
"1365868","0","6","21","Pag-ibig Fund","1","1",""
"1365871","0","4","21","Pag-ibig Fund","1","1",""
"1365872","0","4","21","Pag-ibig Fund","1","1",""
"1365882","0","7","21","Pag-ibig Fund","1","1",""
"1365884","0","7","21","Pag-ibig Fund","1","1",""
"1365886","0","5","21","Pag-ibig Fund","1","1",""
"1365888","0","6","21","Pag-inig Fund","1","1",""
"1365889","0","6","21","Pag-ibig Fund","2","1",""
"1366049","0","6","21","Pag-ibig Fund","1","1",""
"1366058","0","5","21","Pag-ibig Fund","1","1",""
"1366059","0","3","21","Pag-ibig Fund","1","1",""
"1366061","0","3","21","Pag-ibig Fund","1","1",""
"1366125","0","3","21","Pag-ibig Fund","1","1",""
"1366127","0","3","21","Pag-ibig Fund","1","1",""
"1366128","0","3","21","Pag-ibig Fund","1","1",""
"1366129","0","6","21","Pag-ibig Fund","1","1",""
"1366132","0","3","21","Pag-ibig Fund","1","1",""
"1366133","0","3","21","Pag-ibig Fund","1","1",""
"1366134","0","3","21","Pag-ibig Fund","1","1",""
"1366135","0","2","21","Pag-ibig Fund","1","1",""
"1366136","0","2","21","Pag-ibig Fund","1","1",""
"1366168","0","8","21","Pagibig Fund","1","1",""
"1366169","0","7","21","Pagibig Fund","1","1",""
"1366174","0","13","21","Pag ibig Fund","1","1",""
"1366176","0","12","21","Pag ibig Fund","1","1",""
"1366180","0","7","21","Pag ibig Fund","1","1",""
"1366181","0","8","21","Pagibig Fund","1","1",""
"1366183","0","8","21","Pagibig Fund","1","1",""
"1366184","0","7","21","Pagibig Fund","2","1",""
"1366185","0","10","18","Bukas Kamay","1","1",""
"1366186","0","8","21","Pag ibig Fund","1","1",""
"1366186","1","9","18","Bukas Kamay","1","1",""
"1366187","0","6","21","Pag ibig Fund","1","1",""
"1366193","0","2","21","Pag-ibig Fund","1","1",""
"1366194","0","3","21","Pag-ibig Fund","2","1",""
"1366196","0","4","21","Pag-ibig Fund","1","1",""
"1366198","0","5","21","Pag-ibig Fund","1","1",""
"1366199","0","8","21","Pag-ibig Fund","3","1",""
"1366205","0","6","21","Pag-ibig Fund","1","1",""
"1366207","0","5","21","Pag-ibig Fund","1","1",""
"1366210","0","3","21","Pag-ibig Fund","1","1",""
"1366212","0","3","21","Pag-ibig Fund","1","1",""
"1366213","0","3","21","Pag-ibig Fund","1","1",""
"1368084","0","7","21","PAG IBIG","5","1",""
"1368089","0","9","21","PAG IBIG","4","1",""
"1368095","0","8","21","Pag Ibig","4","1",""
"1368095","1","9","16","Mai Care","3","6",""
"1368103","0","8","21","PAG IBIG","7","1",""
"1368115","0","6","21","PAG-IBIG","4","1",""
"1368117","0","15","21","PAG IBIG","2","1",""
"1368118","0","6","21","PAG IBIG ","5","1",""
"1368119","0","3","21","PAG IBIG","2","1",""
"1368121","0","7","21","PAG IBIG","4","1",""
"1368123","0","6","21","PAG IBIG","3","1",""
"1368124","0","5","21","PAG IBIG","3","1",""
"1368132","0","8","16","Entelle Care","1","6",""
"1368134","0","9","21","PAG IBIG","4","1",""
"1368139","0","6","21","PAG IBIG ","5","1",""
"1368140","0","7","21","PAG IBIG","6","1",""
"1368146","0","3","21","PAG IBIG","2","1",""
"1368765","0","16","16","Philhealth ng masa","2","1",""
"1368907","0","16","16","Take care i care","1","3",""
"1377683","0","3","16","Take Care, I Care","1","3",""
"1377685","0","7","16","Take Care, I Care","1","3",""
"1377691","0","5","16","Take Care, I Care","1","3",""
"1377989","0","3","16","Take Care, I Care","1","3",""
"1377990","0","3","16","Take Care, I Care","1","3",""
"1377992","0","2","16","Take Care, I Care","1","3",""
"1377995","0","4","16","Take Care, I Care","2","3",""
"1377999","0","3","16","Take Care, I Care","1","3",""
"1382635","0","8","16","take care i care","3","3",""
"1064976","0","4","16","take care i care","2","3",""
"1089551","0","7","16","take care l care","5","3",""
"1385173","0","5","16","TCIC","3","3",""
"1385174","0","12","16","fortune care","2","6",""
"1385174","1","13","16","take care i care","2","3",""
"1385175","0","32","16","take care i care","5","3",""
"1385181","0","9","16","take care i care","5","3",""
"1385184","0","13","16","take care i care","2","3",""
"1385203","0","22","16","take care i care","5","3",""
"1385957","0","1425016297969","16","take care i care","1","3",""
"1385961","0","1425016297971","16","take care i care","1","3",""
"1385986","0","1425016297971","16","take care i care","1","3",""
"1385993","0","1422268922804","15","maxicare","1","6",""
"1386156","0","3","16","Take care I care","1","3",""
"1388997","0","22","21","Pagibig Fund","2","1",""
"1388998","0","14","21","Pag ibig Fund","1","1",""
"1388999","0","15","21","Pag ibig Fund","1","1",""
"1389003","0","13","21","Pag ibig Fund","1","1",""
"1389006","0","20","21","Pagibig Fund","1","1",""
"1389008","0","11","21","Pagibig Fund","1","1",""
"1391948","0","5","21","Pag ibig Fund","2","1",""
"1391963","0","11","21","Pagibig Fund","1","1",""
"1392295","0","3","16","take care i care","1","3",""
"1398467","0","1425016297968","16","take care i care","1","3",""
"1401594","0","7","21","Pagibig Fund","1","1",""
"1401647","0","11","21","Pag ibig Fund","2","1",""
"1401660","0","6","18","Bukas Kamay","1","6",""
"1404912","0","5","16","take care i care","3","3",""
"1404927","0","7","15","maxicare","6","6",""
"1404966","0","6","16","Take care i care","5","3",""
"1412245","0","6","16","Take Care I Care","5","3",""
"1414228","0","5","19","cooperativa saving ","1","4",""
"1418014","0","4","21","PAG IBIG","3","1",""
"1418015","0","5","21","PAG IBIG","4","1",""
"1418022","0","5","21","PAG IBIG","4","1",""
"1418127","0","5","21","PAG IBIG","4","1",""
"1418136","0","5","21","PAG IBIG","3","1",""
"1418141","0","10","21","PAG IBIG","5","1",""
"1418143","0","6","21","PAG IBIG","5","1",""
"1418150","0","4","21","PAG IBIG","3","1",""
"1418151","0","4","21","PAG IBIG","2","1",""
"1418167","0","5","16","TAKE CARE I CARE","3","3",""
"1418182","0","6","21","PAG IBIG","4","1",""
"1420524","0","11","16","take care i care","3","3",""
"1420529","0","20","16","take care i care","4","3",""
"1420530","0","12","16","take care i care","3","3",""
"1420531","0","12","16","take care i care","5","3",""
"1424687","0","2","21","PAG IBIG","1","1",""
"1424694","0","6","16","TAKE CARE I CARE","2","3",""
"1424694","1","7","16","INTELLE CARE","5","6",""
"1424697","0","5","21","PAG IBIG","4","1",""
"1424697","1","6","16","Maxi Care","4","6",""
"1424698","0","3","21","PAG IBIG ","2","1",""
"1424698","1","4","16","TAKE CARE I CARE","1","3",""
"1424720","0","4","21","PAG IBIG","3","1",""
"1424722","0","3","21","PAG IBIG","1","1",""
"1424724","0","4","21","PAG IBIG","3","1",""
"1433961","0","1425016297968","16","take care i care","1","3",""
"1433981","0","1425016297958","16","take care eye care","1","3",""
"1433985","0","1425016297968","16","take care i care","2","3",""
"1434063","0","1425016297955","16","take care eye care","1","3",""
"1434070","0","1425016297965","16","take care i care","1","3",""
"1434127","0","1425016297964","16","Take care eye care","1","3",""
"1434130","0","1425016297957","16","take care eye care","2","3",""
"1435704","0","5","16","Take care i care","2","3",""
"1435705","0","9","16","take care i care","2","3",""
"1436756","0","16","16","take care i care","1","3",""
"1440946","0","9","16","take care i care","2","3",""
"1440941","0","7","16","take care i care","1","3",""
"1441953","0","7","16","Take care i care","3","3",""
"1442946","0","3","16","take care i care","2","3",""
"1443067","0","3","16","take care i care","1","3",""
"1443120","0","4","16","medicare","3","6",""
"1444083","0","3","16","Take care i Care","1","3",""
"1447321","0","7","16","take i care","2","3",""
"1449789","0","1425016297971","16","take care i care","1","3",""
"1449792","0","1425016297970","16","take care i care","2","3",""
